customer_number,customer_register_time,platform,last_login,total_purchase,redeemed_amount,lost,gap_less_than_2_weeks,churned,censored,event_time,event_observed,platform_encoded
3085,2023-11-09,Web,2024-10-26,130,0,False,False,False,False,352,True,2
3086,2023-04-27,Web,2023-12-01,18,0,False,False,False,False,218,True,2
3087,2023-10-29,Referral,2024-06-28,11,20,False,False,False,True,243,False,1
3088,2023-05-22,Mobile,2023-10-20,80,0,True,False,False,False,151,True,0
3089,2023-02-08,Web,2023-08-12,20,50,True,False,False,True,185,False,2
3090,2023-12-21,Referral,2024-11-25,39,0,False,False,False,False,340,True,1
3091,2023-09-09,Mobile,2024-03-29,16,0,False,False,False,False,202,True,0
3092,2023-11-29,Referral,2024-09-15,6,50,False,False,False,True,291,False,1
3093,2023-07-26,Mobile,2023-09-21,31,0,True,False,False,False,57,True,0
3094,2023-07-29,Mobile,2024-03-29,32,0,False,False,False,False,244,True,0
3095,2023-04-25,Referral,2024-02-13,18,0,False,False,False,False,294,True,1
3096,2023-08-13,Web,2024-05-30,9,0,False,False,False,False,291,True,2
3097,2023-05-14,Mobile,2023-11-22,53,10,False,False,False,True,192,False,0
3098,2023-09-08,Mobile,2023-09-18,9,0,True,True,False,False,10,True,0
3099,2023-08-07,Web,2024-05-20,32,0,False,False,False,False,287,True,2
3100,2023-04-01,Web,2023-12-24,14,20,False,False,False,True,267,False,2
3101,2023-12-20,Web,2024-02-11,19,0,False,False,False,False,53,True,2
3102,2023-02-15,Mobile,2024-02-06,7,0,False,False,False,False,356,True,0
3103,2023-02-07,Mobile,2023-08-30,31,0,True,False,False,False,204,True,0
3104,2023-05-22,Mobile,2023-07-25,7,20,True,False,False,True,64,False,0
3105,2023-04-10,Web,2023-05-17,19,0,True,False,False,False,37,True,2
3106,2023-11-24,Mobile,2024-09-26,11,20,False,False,False,True,307,False,0
3107,2023-07-09,Referral,2024-03-13,99,0,False,False,False,False,248,True,1
3108,2023-02-04,Web,2023-07-30,120,0,True,False,False,False,176,True,2
3109,2023-05-27,Mobile,2023-12-24,42,10,False,False,False,True,211,False,0
3110,2023-01-30,Mobile,2023-11-13,123,0,False,False,False,False,287,True,0
3111,2023-11-30,Mobile,2023-12-26,3,0,False,False,False,False,26,True,0
3112,2023-03-25,Mobile,2023-05-15,146,50,True,False,False,True,51,False,0
3113,2023-10-08,Referral,2024-09-25,3,0,False,False,False,False,353,True,1
3114,2023-12-10,Web,2024-05-20,16,20,False,False,False,True,162,False,2
3115,2023-09-27,Referral,2024-06-15,8,0,False,False,False,False,262,True,1
3116,2023-06-03,Web,2023-10-28,92,0,True,False,False,False,147,True,2
3117,2023-04-12,Web,2023-06-02,30,0,True,False,False,False,51,True,2
3118,2023-08-03,Web,2023-09-03,27,50,True,False,False,True,31,False,2
3119,2023-05-30,Mobile,2023-06-30,179,0,True,False,False,False,31,True,0
3120,2023-03-24,Mobile,2023-08-20,28,0,True,False,False,False,149,True,0
3121,2023-04-20,Web,2023-07-08,31,0,True,False,False,False,79,True,2
3122,2023-10-02,Web,2024-04-10,1,10,False,False,False,True,191,False,2
3123,2023-07-20,Referral,2023-08-03,58,50,True,False,False,True,14,False,1
3124,2023-10-11,Referral,2024-02-13,105,10,False,False,False,True,125,False,1
3125,2023-06-22,Mobile,2024-04-10,96,10,False,False,False,True,293,False,0
3126,2023-11-23,Mobile,2024-05-10,7,0,False,False,False,False,169,True,0
3127,2023-07-25,Mobile,2024-04-18,7,20,False,False,False,True,268,False,0
3128,2023-03-04,Web,2023-08-16,13,0,True,False,False,False,165,True,2
3129,2023-03-14,Referral,2024-02-08,11,10,False,False,False,True,331,False,1
3130,2023-09-08,Web,2024-07-05,10,0,False,False,False,False,301,True,2
3131,2023-05-04,Mobile,2023-09-03,27,0,True,False,False,False,122,True,0
3132,2023-05-01,Web,2024-03-11,49,0,False,False,False,False,315,True,2
3133,2023-10-02,Mobile,2024-06-25,82,10,False,False,False,True,267,False,0
3134,2023-04-30,Mobile,2023-07-27,2,20,True,False,False,True,88,False,0
3135,2023-11-13,Mobile,2024-04-11,9,0,False,False,False,False,150,True,0
3136,2023-06-13,Web,2023-12-05,8,0,False,False,False,False,175,True,2
3137,2023-10-13,Mobile,2024-09-15,13,50,False,False,False,True,338,False,0
3138,2023-09-22,Web,2024-07-31,16,0,False,False,False,False,313,True,2
3139,2023-11-16,Web,2023-12-04,14,0,False,False,False,False,18,True,2
3140,2023-06-10,Web,2023-11-10,91,50,False,False,False,True,153,False,2
3141,2023-11-04,Mobile,2024-07-16,17,20,False,False,False,True,255,False,0
3142,2023-03-30,Mobile,2023-05-30,24,0,True,False,False,False,61,True,0
3143,2023-05-22,Mobile,2024-05-07,41,0,False,False,False,False,351,True,0
3144,2023-07-22,Mobile,2024-05-23,38,0,False,False,False,False,306,True,0
3145,2023-11-05,Mobile,2024-10-21,26,0,False,False,False,False,351,True,0
3146,2023-08-15,Mobile,2023-12-30,59,0,False,False,False,False,137,True,0
3147,2023-11-30,Web,2024-05-22,29,20,False,False,False,True,174,False,2
3148,2023-08-10,Web,2023-11-24,62,0,False,False,False,False,106,True,2
3149,2023-02-10,Mobile,2023-05-31,10,0,True,False,False,False,110,True,0
3150,2023-07-15,Mobile,2024-01-06,4,0,False,False,False,False,175,True,0
3151,2023-03-09,Referral,2023-07-19,51,0,True,False,False,False,132,True,1
3152,2023-09-21,Referral,2024-06-01,14,0,False,False,False,False,254,True,1
3153,2023-01-02,Web,2023-02-07,31,10,True,False,False,True,36,False,2
3154,2023-12-27,Web,2024-08-03,40,0,False,False,False,False,220,True,2
3155,2023-05-05,Mobile,2024-01-26,11,10,False,False,False,True,266,False,0
3156,2023-04-20,Web,2024-03-19,21,0,False,False,False,False,334,True,2
3157,2023-03-27,Web,2023-11-30,67,0,False,False,False,False,248,True,2
3158,2023-04-30,Referral,2024-02-13,63,0,False,False,False,False,289,True,1
3159,2023-05-07,Web,2024-02-25,41,0,False,False,False,False,294,True,2
3160,2023-09-12,Referral,2024-06-05,43,0,False,False,False,False,267,True,1
3161,2023-07-02,Mobile,2024-06-07,68,0,False,False,False,False,341,True,0
3162,2023-01-16,Mobile,2023-12-19,39,0,False,False,False,False,337,True,0
3163,2023-03-03,Web,2024-01-15,12,0,False,False,False,False,318,True,2
3164,2023-06-07,Web,2023-09-04,3,0,True,False,False,False,89,True,2
3165,2023-09-25,Mobile,2024-08-23,16,0,False,False,False,False,333,True,0
3166,2023-02-04,Web,2023-03-25,2,0,True,False,False,False,49,True,2
3167,2023-09-24,Web,2024-07-27,3,0,False,False,False,False,307,True,2
3168,2023-03-05,Web,2024-02-05,89,0,False,False,False,False,337,True,2
3169,2023-02-19,Web,2023-09-11,33,0,True,False,False,False,204,True,2
3170,2023-09-12,Web,2024-04-04,57,0,False,False,False,False,205,True,2
3171,2023-05-29,Mobile,2024-04-26,30,20,False,False,False,True,333,False,0
3172,2023-11-21,Web,2024-05-11,16,0,False,False,False,False,172,True,2
3173,2023-10-31,Web,2024-07-01,0,0,False,False,False,False,244,True,2
3174,2023-10-03,Mobile,2024-07-19,93,10,False,False,False,True,290,False,0
3175,2023-12-23,Referral,2024-07-04,2,0,False,False,False,False,194,True,1
3176,2023-06-21,Web,2023-09-04,28,0,True,False,False,False,75,True,2
3177,2023-07-20,Web,2023-12-16,3,50,False,False,False,True,149,False,2
3178,2023-11-20,Mobile,2024-11-17,10,0,False,False,False,False,363,True,0
3179,2023-02-04,Referral,2023-09-05,6,0,True,False,False,False,213,True,1
3180,2023-08-04,Mobile,2024-08-02,24,20,False,False,False,True,364,False,0
3181,2023-03-06,Mobile,2023-10-04,65,0,True,False,False,False,212,True,0
3182,2023-01-08,Web,2023-08-22,30,0,True,False,False,False,226,True,2
3183,2023-10-28,Mobile,2024-08-14,32,0,False,False,False,False,291,True,0
3184,2023-12-09,Web,2024-05-24,71,10,False,False,False,True,167,False,2
3185,2023-11-28,Mobile,2024-02-12,41,0,False,False,False,False,76,True,0
3186,2023-03-17,Mobile,2023-11-16,60,10,False,False,False,True,244,False,0
3187,2023-06-23,Referral,2023-11-01,16,0,True,False,False,False,131,True,1
3188,2023-02-16,Web,2023-05-16,60,0,True,False,False,False,89,True,2
3189,2023-01-15,Web,2023-02-03,31,0,True,False,False,False,19,True,2
3190,2023-12-27,Mobile,2024-09-04,4,0,False,False,False,False,252,True,0
3191,2023-05-27,Mobile,2024-04-07,1,20,False,False,False,True,316,False,0
3192,2023-01-26,Mobile,2023-11-09,8,0,False,False,False,False,287,True,0
3193,2023-11-04,Web,2023-11-10,14,0,False,True,True,False,6,True,2
3194,2023-04-03,Web,2023-06-20,54,0,True,False,False,False,78,True,2
3195,2023-08-20,Mobile,2023-10-27,40,10,True,False,False,True,68,False,0
3196,2023-01-21,Web,2023-10-13,93,0,True,False,False,False,265,True,2
3197,2023-11-03,Referral,2024-10-19,24,0,False,False,False,False,351,True,1
3198,2023-02-07,Mobile,2024-01-01,41,10,False,False,False,True,328,False,0
3199,2023-10-03,Mobile,2024-06-02,9,0,False,False,False,False,243,True,0
3200,2023-06-06,Mobile,2024-05-12,34,0,False,False,False,False,341,True,0
3201,2023-06-28,Mobile,2024-06-07,36,10,False,False,False,True,345,False,0
3202,2023-05-12,Web,2024-02-19,56,0,False,False,False,False,283,True,2
3203,2023-11-07,Referral,2024-10-29,23,20,False,False,False,True,357,False,1
3204,2023-12-14,Web,2024-07-06,31,0,False,False,False,False,205,True,2
3205,2023-01-28,Mobile,2023-11-21,6,0,False,False,False,False,297,True,0
3206,2023-09-17,Web,2024-07-03,40,0,False,False,False,False,290,True,2
3207,2023-03-17,Mobile,2023-10-28,54,0,True,False,False,False,225,True,0
3208,2023-03-08,Web,2023-08-21,27,0,True,False,False,False,166,True,2
3209,2023-12-08,Web,2024-06-12,3,0,False,False,False,False,187,True,2
3210,2023-07-13,Referral,2024-04-07,11,0,False,False,False,False,269,True,1
3211,2023-06-11,Web,2023-10-25,19,0,True,False,False,False,136,True,2
3212,2023-12-13,Mobile,2024-11-03,33,0,False,False,False,False,326,True,0
3213,2023-12-27,Referral,2024-04-29,11,0,False,False,False,False,124,True,1
3214,2023-09-14,Web,2024-04-24,55,0,False,False,False,False,223,True,2
3215,2023-03-13,Mobile,2023-08-24,13,0,True,False,False,False,164,True,0
3216,2023-03-28,Web,2024-01-26,1,10,False,False,False,True,304,False,2
3217,2023-09-19,Web,2024-01-10,47,0,False,False,False,False,113,True,2
3218,2023-08-02,Mobile,2024-03-31,31,50,False,False,False,True,242,False,0
3219,2023-06-02,Referral,2024-03-25,48,0,False,False,False,False,297,True,1
3220,2023-07-29,Web,2023-10-08,12,0,True,False,False,False,71,True,2
3221,2023-03-02,Mobile,2024-01-16,0,0,False,False,False,False,320,True,0
3222,2023-09-25,Mobile,2024-04-03,2,0,False,False,False,False,191,True,0
3223,2023-09-19,Referral,2023-10-29,3,50,True,False,False,True,40,False,1
3224,2023-08-06,Web,2023-09-28,49,0,True,False,False,False,53,True,2
3225,2023-10-10,Mobile,2024-06-26,10,0,False,False,False,False,260,True,0
3226,2023-05-16,Mobile,2023-09-04,184,0,True,False,False,False,111,True,0
3227,2023-12-28,Mobile,2024-01-09,42,20,False,True,True,True,12,False,0
3228,2023-04-03,Referral,2023-11-29,27,0,False,False,False,False,240,True,1
3229,2023-04-19,Referral,2023-10-18,123,0,True,False,False,False,182,True,1
3230,2023-08-29,Web,2024-05-01,11,20,False,False,False,True,246,False,2
3231,2023-12-21,Mobile,2024-02-04,5,50,False,False,False,True,45,False,0
3232,2023-05-22,Web,2024-05-17,40,0,False,False,False,False,361,True,2
3233,2023-10-18,Web,2024-06-23,9,0,False,False,False,False,249,True,2
3234,2023-08-25,Mobile,2023-12-20,97,0,False,False,False,False,117,True,0
3235,2023-12-06,Web,2024-08-22,132,0,False,False,False,False,260,True,2
3236,2023-11-08,Mobile,2024-04-26,78,0,False,False,False,False,170,True,0
3237,2023-06-26,Referral,2024-06-06,86,20,False,False,False,True,346,False,1
3238,2023-05-21,Web,2023-08-11,28,0,True,False,False,False,82,True,2
3239,2023-07-08,Referral,2024-02-04,35,20,False,False,False,True,211,False,1
3240,2023-02-18,Mobile,2023-12-30,2,0,False,False,False,False,315,True,0
3241,2023-10-29,Mobile,2024-05-16,43,10,False,False,False,True,200,False,0
3242,2023-07-09,Referral,2024-05-29,6,0,False,False,False,False,325,True,1
3243,2023-05-16,Web,2023-07-23,55,50,True,False,False,True,68,False,2
3244,2023-02-12,Mobile,2023-07-06,97,0,True,False,False,False,144,True,0
3245,2023-12-19,Mobile,2024-02-03,7,0,False,False,False,False,46,True,0
3246,2023-03-31,Web,2024-02-04,2,0,False,False,False,False,310,True,2
3247,2023-10-22,Referral,2024-05-22,19,50,False,False,False,True,213,False,1
3248,2023-12-07,Referral,2024-10-10,47,0,False,False,False,False,308,True,1
3249,2023-09-02,Web,2023-11-18,44,20,False,False,False,True,77,False,2
3250,2023-07-11,Web,2023-12-15,35,0,False,False,False,False,157,True,2
3251,2023-11-14,Mobile,2024-04-01,51,10,False,False,False,True,139,False,0
3252,2023-04-16,Web,2024-01-09,5,50,False,False,False,True,268,False,2
3253,2023-12-29,Mobile,2024-08-05,31,0,False,False,False,False,220,True,0
3254,2023-11-06,Web,2024-06-06,27,0,False,False,False,False,213,True,2
3255,2023-08-21,Mobile,2024-03-16,4,0,False,False,False,False,208,True,0
3256,2023-09-22,Web,2024-01-14,16,0,False,False,False,False,114,True,2
3257,2023-12-10,Web,2024-01-14,57,0,False,False,False,False,35,True,2
3258,2023-02-06,Mobile,2023-02-22,107,0,True,False,False,False,16,True,0
3259,2023-11-01,Mobile,2024-03-11,32,0,False,False,False,False,131,True,0
3260,2023-02-10,Referral,2023-12-24,76,0,False,False,False,False,317,True,1
3261,2023-01-17,Referral,2023-08-03,4,0,True,False,False,False,198,True,1
3262,2023-12-10,Web,2024-05-02,110,0,False,False,False,False,144,True,2
3263,2023-10-04,Web,2023-11-04,1,0,False,False,False,False,31,True,2
3264,2023-11-03,Referral,2023-12-23,22,10,False,False,False,True,50,False,1
3265,2023-02-28,Referral,2023-07-17,10,0,True,False,False,False,139,True,1
3266,2023-07-02,Referral,2024-05-18,50,0,False,False,False,False,321,True,1
3267,2023-02-10,Web,2023-04-13,7,0,True,False,False,False,62,True,2
3268,2023-02-08,Referral,2023-02-25,0,0,True,False,False,False,17,True,1
3269,2023-07-11,Web,2023-10-23,16,0,True,False,False,False,104,True,2
3270,2023-09-24,Mobile,2023-11-16,1,0,False,False,False,False,53,True,0
3271,2023-05-27,Referral,2024-03-17,10,0,False,False,False,False,295,True,1
3272,2023-11-29,Web,2024-03-06,30,0,False,False,False,False,98,True,2
3273,2023-05-07,Referral,2023-08-14,10,0,True,False,False,False,99,True,1
3274,2023-02-15,Web,2023-07-14,8,0,True,False,False,False,149,True,2
3275,2023-02-14,Referral,2023-05-01,5,10,True,False,False,True,76,False,1
3276,2023-01-01,Web,2023-01-15,4,0,True,False,False,False,14,True,2
3277,2023-06-17,Referral,2023-11-30,22,0,False,False,False,False,166,True,1
3278,2023-04-18,Web,2023-11-22,34,0,False,False,False,False,218,True,2
3279,2023-01-19,Mobile,2023-01-27,18,10,True,True,False,True,8,False,0
3280,2023-11-28,Mobile,2024-07-13,3,0,False,False,False,False,228,True,0
3281,2023-03-13,Mobile,2023-04-15,31,0,True,False,False,False,33,True,0
3282,2023-04-19,Web,2024-02-19,24,0,False,False,False,False,306,True,2
3283,2023-09-25,Mobile,2024-04-19,14,50,False,False,False,True,207,False,0
3284,2023-08-28,Web,2023-11-17,12,0,False,False,False,False,81,True,2
3285,2023-10-28,Mobile,2023-12-30,6,0,False,False,False,False,63,True,0
3286,2023-03-31,Web,2023-10-17,4,0,True,False,False,False,200,True,2
3287,2023-04-13,Referral,2024-03-04,12,0,False,False,False,False,326,True,1
3288,2023-09-07,Web,2023-12-27,1,0,False,False,False,False,111,True,2
3289,2023-01-08,Web,2023-12-20,17,0,False,False,False,False,346,True,2
3290,2023-06-02,Web,2023-06-15,27,10,True,True,False,True,13,False,2
3291,2023-12-13,Mobile,2024-01-06,85,0,False,False,False,False,24,True,0
3292,2023-06-23,Web,2023-11-23,29,50,False,False,False,True,153,False,2
3293,2023-12-09,Mobile,2023-12-30,29,0,False,False,False,False,21,True,0
3294,2023-06-07,Referral,2023-06-23,14,0,True,False,False,False,16,True,1
3295,2023-08-03,Mobile,2023-10-28,4,0,True,False,False,False,86,True,0
3296,2023-06-26,Mobile,2023-09-05,17,0,True,False,False,False,71,True,0
3297,2023-06-24,Web,2023-11-08,27,50,False,False,False,True,137,False,2
3298,2023-12-06,Mobile,2024-02-01,38,0,False,False,False,False,57,True,0
3299,2023-12-04,Web,2024-07-01,52,20,False,False,False,True,210,False,2
3300,2023-05-26,Mobile,2024-01-18,8,0,False,False,False,False,237,True,0
3301,2023-11-20,Web,2024-01-17,8,0,False,False,False,False,58,True,2
3302,2023-06-10,Mobile,2023-08-21,24,0,True,False,False,False,72,True,0
3303,2023-05-07,Web,2024-02-26,25,10,False,False,False,True,295,False,2
3304,2023-03-23,Referral,2024-03-05,7,0,False,False,False,False,348,True,1
3305,2023-05-27,Web,2023-11-16,26,50,False,False,False,True,173,False,2
3306,2023-08-27,Mobile,2024-02-08,12,10,False,False,False,True,165,False,0
3307,2023-03-25,Web,2023-04-13,30,0,True,False,False,False,19,True,2
3308,2023-04-23,Mobile,2023-11-04,10,50,False,False,False,True,195,False,0
3309,2023-08-13,Referral,2023-09-01,26,0,True,False,False,False,19,True,1
3310,2023-11-28,Mobile,2024-09-14,43,50,False,False,False,True,291,False,0
3311,2023-08-31,Mobile,2023-09-14,117,10,True,False,False,True,14,False,0
3312,2023-05-23,Referral,2023-07-23,72,0,True,False,False,False,61,True,1
3313,2023-02-10,Mobile,2023-09-01,21,0,True,False,False,False,203,True,0
3314,2023-09-15,Mobile,2024-02-27,20,10,False,False,False,True,165,False,0
3315,2023-10-12,Mobile,2024-07-05,17,0,False,False,False,False,267,True,0
3316,2023-04-15,Mobile,2023-12-28,0,0,False,False,False,False,257,True,0
3317,2023-07-21,Web,2023-11-21,5,0,False,False,False,False,123,True,2
3318,2023-11-03,Referral,2024-01-26,1,0,False,False,False,False,84,True,1
3319,2023-11-27,Mobile,2024-04-03,35,50,False,False,False,True,128,False,0
3320,2023-09-23,Web,2024-08-05,15,0,False,False,False,False,317,True,2
3321,2023-07-29,Mobile,2023-10-13,1,50,True,False,False,True,76,False,0
3322,2023-02-20,Web,2023-08-11,35,0,True,False,False,False,172,True,2
3323,2023-04-28,Web,2024-02-10,31,0,False,False,False,False,288,True,2
3324,2023-07-20,Mobile,2023-08-29,38,0,True,False,False,False,40,True,0
3325,2023-02-08,Referral,2023-12-21,27,50,False,False,False,True,316,False,1
3326,2023-01-28,Referral,2023-07-26,5,0,True,False,False,False,179,True,1
3327,2023-09-16,Referral,2024-04-06,1,0,False,False,False,False,203,True,1
3328,2023-03-25,Referral,2023-07-23,50,20,True,False,False,True,120,False,1
3329,2023-06-04,Web,2024-04-18,7,10,False,False,False,True,319,False,2
3330,2023-04-27,Web,2023-12-07,23,20,False,False,False,True,224,False,2
3331,2023-01-02,Referral,2023-03-13,19,50,True,False,False,True,70,False,1
3332,2023-04-03,Web,2023-12-28,76,50,False,False,False,True,269,False,2
3333,2023-06-15,Mobile,2023-10-31,24,10,True,False,False,True,138,False,0
3334,2023-12-16,Mobile,2024-04-17,26,0,False,False,False,False,123,True,0
3335,2023-10-23,Web,2024-02-26,11,0,False,False,False,False,126,True,2
3336,2023-09-15,Referral,2024-08-05,95,0,False,False,False,False,325,True,1
3337,2023-03-22,Mobile,2023-06-21,28,10,True,False,False,True,91,False,0
3338,2023-09-25,Mobile,2024-07-14,0,0,False,False,False,False,293,True,0
3339,2023-08-23,Referral,2024-01-11,24,20,False,False,False,True,141,False,1
3340,2023-11-17,Mobile,2024-01-13,13,0,False,False,False,False,57,True,0
3341,2023-11-07,Web,2024-06-03,0,50,False,False,False,True,209,False,2
3342,2023-10-28,Mobile,2024-10-14,16,0,False,False,False,False,352,True,0
3343,2023-12-23,Referral,2024-02-16,44,10,False,False,False,True,55,False,1
3344,2023-08-01,Mobile,2024-06-27,21,0,False,False,False,False,331,True,0
3345,2023-03-03,Mobile,2023-04-16,30,50,True,False,False,True,44,False,0
3346,2023-02-18,Mobile,2023-10-30,30,0,True,False,False,False,254,True,0
3347,2023-05-07,Web,2023-12-15,33,0,False,False,False,False,222,True,2
