customer_number,customer_register_time,platform,last_login,total_purchase,redeemed_amount
2263,2023-04-12,Referral,2023-05-05,9,0
2264,2023-02-11,Web,2023-06-05,41,50
2265,2023-10-15,Web,2023-11-22,4,0
2266,2023-06-16,Mobile,2024-04-03,84,20
2267,2023-04-19,Referral,2024-03-20,5,0
2268,2023-02-05,Mobile,2023-10-22,13,0
2269,2023-08-20,Mobile,2023-12-28,6,50
2270,2023-08-17,Web,2024-03-17,10,0
2271,2023-12-19,Web,2024-05-05,42,0
2272,2023-06-13,Mobile,2023-09-11,19,0
2273,2023-03-14,Web,2023-06-01,5,20
2274,2023-05-16,Web,2023-10-02,1,0
2275,2023-12-19,Web,2024-10-19,7,0
2276,2023-03-11,Web,2023-09-04,87,0
2277,2023-07-15,Mobile,2024-02-17,55,10
2278,2023-09-26,Web,2024-08-16,17,0
2279,2023-02-18,Mobile,2024-02-07,19,0
2280,2023-11-12,Web,2023-12-05,68,0
2281,2023-05-10,Referral,2023-09-10,26,0
2282,2023-01-05,Web,2023-11-08,63,10
2283,2023-01-27,Mobile,2023-11-29,20,0
2284,2023-06-09,Mobile,2024-03-24,6,20
2285,2023-05-29,Web,2024-01-15,38,0
2286,2023-09-21,Referral,2024-04-24,22,0
2287,2023-08-18,Mobile,2024-08-12,33,0
2288,2023-07-19,Mobile,2024-01-28,5,50
2289,2023-02-19,Web,2024-01-10,31,0
2290,2023-03-08,Referral,2023-08-10,14,0
2291,2023-10-27,Mobile,2024-06-10,12,0
2292,2023-02-27,Web,2023-07-09,33,0
2293,2023-09-16,Web,2024-05-25,26,10
2294,2023-12-08,Referral,2024-02-01,31,0
2295,2023-11-22,Mobile,2024-06-04,100,0
2296,2023-05-10,Mobile,2024-01-06,36,0
2297,2023-08-03,Mobile,2023-08-29,30,50
2298,2023-06-21,Mobile,2023-10-13,28,0
2299,2023-09-15,Web,2024-08-11,15,0
2300,2023-04-12,Web,2023-05-19,54,10
2301,2023-07-28,Mobile,2023-12-06,14,0
2302,2023-10-18,Referral,2024-10-12,36,50
2303,2023-12-20,Web,2024-02-06,10,0
2304,2023-10-13,Mobile,2023-10-24,4,0
2305,2023-04-26,Mobile,2023-09-05,4,0
2306,2023-09-21,Mobile,2023-12-25,30,20
2307,2023-05-30,Referral,2023-10-11,11,50
2308,2023-10-27,Mobile,2023-11-17,9,0
2309,2023-02-05,Web,2023-12-27,26,0
2310,2023-11-29,Referral,2024-06-06,0,0
2311,2023-10-14,Mobile,2024-02-05,8,0
2312,2023-10-30,Referral,2024-08-15,12,0
2313,2023-11-07,Mobile,2024-10-24,36,10
2314,2023-07-27,Referral,2024-01-10,23,50
2315,2023-04-16,Web,2023-07-04,58,10
2316,2023-06-07,Web,2023-12-27,12,0
2317,2023-05-01,Referral,2024-02-16,10,20
2318,2023-02-24,Web,2023-08-29,1,20
2319,2023-01-12,Web,2023-04-23,90,0
2320,2023-05-25,Mobile,2023-07-19,20,50
2321,2023-05-16,Referral,2024-03-29,20,0
2322,2023-01-03,Web,2023-02-10,77,0
2323,2023-05-24,Referral,2023-06-18,10,0
2324,2023-01-30,Mobile,2023-08-06,12,0
2325,2023-08-25,Mobile,2024-06-17,32,0
2326,2023-10-06,Referral,2023-12-13,46,50
2327,2023-12-14,Mobile,2024-04-20,36,0
2328,2023-04-25,Web,2023-08-08,46,0
2329,2023-04-14,Web,2023-08-15,25,0
2330,2023-04-28,Mobile,2024-04-07,59,0
2331,2023-01-05,Mobile,2023-03-28,23,0
2332,2023-12-26,Referral,2024-06-28,7,0
2333,2023-09-05,Mobile,2024-03-26,23,10
2334,2023-12-30,Mobile,2024-12-28,37,0
2335,2023-11-17,Mobile,2024-05-29,31,0
2336,2023-05-01,Web,2024-03-28,8,20
2337,2023-10-13,Web,2024-01-28,1,0
2338,2023-05-29,Referral,2024-04-30,8,0
2339,2023-03-25,Web,2023-12-29,124,50
2340,2023-08-19,Web,2023-12-31,6,50
2341,2023-10-15,Mobile,2024-06-16,18,0
2342,2023-06-10,Mobile,2023-10-26,30,0
2343,2023-09-29,Referral,2024-03-08,63,0
2344,2023-02-07,Web,2023-12-26,42,0
2345,2023-08-14,Web,2024-01-23,71,0
2346,2023-05-22,Web,2024-05-19,27,0
2347,2023-10-19,Mobile,2024-04-30,60,10
2348,2023-05-31,Web,2023-09-12,9,0
2349,2023-04-24,Mobile,2023-06-19,16,50
2350,2023-08-25,Referral,2023-10-17,55,0
2351,2023-03-07,Referral,2023-06-19,11,0
2352,2023-12-27,Web,2024-09-07,61,0
2353,2023-12-07,Mobile,2024-02-03,13,50
2354,2023-09-15,Mobile,2024-02-03,13,50
2355,2023-09-06,Referral,2024-02-19,11,0
2356,2023-11-27,Referral,2024-11-19,23,0
2357,2023-11-19,Web,2024-09-10,4,0
2358,2023-06-29,Mobile,2023-09-22,1,0
2359,2023-07-09,Web,2024-02-18,68,0
2360,2023-06-03,Web,2023-08-31,79,0
2361,2023-07-15,Web,2023-10-10,2,0
2362,2023-11-07,Mobile,2024-09-25,23,0
2363,2023-09-19,Mobile,2023-11-29,23,0
2364,2023-05-23,Web,2024-01-16,13,0
2365,2023-12-08,Mobile,2024-06-27,25,0
2366,2023-11-12,Web,2024-08-01,18,20
2367,2023-04-11,Mobile,2023-10-09,20,0
2368,2023-09-01,Web,2024-06-29,42,10
2369,2023-01-12,Web,2023-10-23,22,0
2370,2023-08-27,Mobile,2024-06-26,11,0
2371,2023-02-18,Web,2023-07-01,26,10
2372,2023-02-11,Mobile,2023-08-14,30,0
2373,2023-06-15,Web,2024-04-06,32,0
2374,2023-03-23,Mobile,2023-10-20,28,0
2375,2023-10-18,Web,2024-08-11,32,50
2376,2023-06-07,Mobile,2024-05-14,11,50
2377,2023-08-04,Mobile,2024-01-30,17,50
2378,2023-06-07,Web,2023-07-10,33,20
2379,2023-05-14,Mobile,2023-11-13,42,0
2380,2023-03-08,Web,2023-04-22,17,0
2381,2023-12-02,Mobile,2024-06-15,13,20
2382,2023-01-07,Web,2023-12-21,37,10
2383,2023-01-14,Mobile,2023-09-12,7,0
2384,2023-03-14,Mobile,2024-01-16,0,10
2385,2023-06-12,Referral,2024-01-27,19,0
2386,2023-03-07,Mobile,2023-07-03,5,0
2387,2023-12-13,Mobile,2024-09-20,14,0
2388,2023-05-10,Mobile,2024-05-03,10,0
2389,2023-07-25,Referral,2023-08-15,45,10
2390,2023-10-03,Mobile,2024-01-01,12,50
2391,2023-09-13,Web,2024-07-30,30,0
2392,2023-09-23,Referral,2024-09-06,33,10
2393,2023-01-25,Mobile,2023-07-29,18,0
2394,2023-10-08,Referral,2024-09-13,2,0
2395,2023-09-10,Referral,2024-08-30,36,0
2396,2023-11-06,Web,2024-04-03,2,50
2397,2023-10-16,Mobile,2024-08-30,3,0
2398,2023-06-13,Web,2024-01-28,6,0
2399,2023-04-05,Web,2023-06-02,9,0
2400,2023-09-27,Web,2024-07-31,56,0
2401,2023-11-17,Mobile,2024-01-28,33,0
2402,2023-04-20,Web,2023-08-09,14,0
2403,2023-12-02,Web,2024-11-04,115,0
2404,2023-11-06,Mobile,2024-01-26,8,0
2405,2023-08-26,Web,2023-09-26,28,0
2406,2023-01-25,Web,2024-01-08,56,10
2407,2023-05-21,Web,2023-10-27,48,0
2408,2023-04-27,Web,2023-07-12,2,0
2409,2023-01-25,Mobile,2023-07-28,35,20
2410,2023-03-20,Web,2023-05-10,8,0
2411,2023-03-09,Referral,2023-11-10,13,10
2412,2023-06-22,Mobile,2024-06-19,20,0
2413,2023-01-12,Web,2023-10-20,46,0
2414,2023-10-15,Web,2024-08-27,5,10
2415,2023-05-08,Mobile,2023-08-25,3,0
2416,2023-04-06,Mobile,2023-07-14,4,0
2417,2023-04-02,Web,2023-11-11,7,0
2418,2023-05-21,Web,2023-11-11,1,0
2419,2023-01-31,Referral,2023-11-14,78,10
2420,2023-11-30,Web,2024-04-10,11,0
2421,2023-01-20,Web,2023-08-12,5,10
2422,2023-05-26,Referral,2024-04-26,30,0
2423,2023-11-12,Mobile,2023-12-21,46,0
2424,2023-06-09,Web,2024-06-01,41,0
2425,2023-12-15,Mobile,2024-05-11,38,20
2426,2023-02-12,Web,2023-12-05,1,0
2427,2023-09-11,Mobile,2023-11-20,45,20
2428,2023-05-10,Mobile,2023-12-19,20,0
2429,2023-03-01,Referral,2023-04-30,31,20
2430,2023-05-31,Referral,2023-10-27,93,0
2431,2023-10-14,Referral,2024-05-18,49,0
2432,2023-01-05,Referral,2023-04-13,52,0
2433,2023-09-23,Mobile,2024-01-11,6,20
2434,2023-12-11,Web,2024-03-08,19,0
2435,2023-05-10,Mobile,2023-09-27,89,0
2436,2023-09-24,Mobile,2024-02-21,26,20
2437,2023-06-27,Referral,2024-03-06,3,0
2438,2023-09-10,Web,2023-10-02,39,0
2439,2023-02-25,Referral,2023-07-04,1,0
2440,2023-03-24,Referral,2023-03-30,40,0
2441,2023-04-09,Referral,2024-03-10,63,0
2442,2023-05-29,Referral,2023-12-19,16,0
2443,2023-11-25,Web,2024-04-15,16,0
2444,2023-06-05,Web,2023-12-29,10,0
2445,2023-07-09,Web,2024-04-20,62,0
2446,2023-09-20,Web,2024-07-23,23,0
2447,2023-03-21,Mobile,2023-04-24,25,0
2448,2023-09-09,Referral,2023-11-08,32,0
2449,2023-04-07,Referral,2023-08-08,10,0
2450,2023-09-17,Mobile,2024-01-31,17,10
2451,2023-09-17,Web,2024-05-09,40,20
2452,2023-04-13,Web,2023-09-16,126,10
2453,2023-02-09,Web,2023-03-06,1,0
2454,2023-09-30,Web,2023-12-11,1,0
2455,2023-04-11,Mobile,2023-08-19,16,0
2456,2023-12-25,Web,2024-02-10,32,50
2457,2023-11-04,Web,2024-05-08,14,20
2458,2023-08-09,Web,2023-11-21,237,0
2459,2023-11-04,Mobile,2024-10-22,6,0
2460,2023-05-04,Mobile,2024-01-03,0,10
2461,2023-08-19,Mobile,2024-03-10,6,0
2462,2023-06-27,Mobile,2023-10-25,65,50
2463,2023-03-04,Referral,2023-07-01,4,0
2464,2023-04-26,Web,2023-09-19,19,0
2465,2023-07-10,Mobile,2023-11-10,16,0
2466,2023-03-03,Mobile,2023-06-08,32,0
2467,2023-09-13,Mobile,2023-09-26,1,0
2468,2023-01-07,Referral,2023-03-25,32,0
2469,2023-06-04,Web,2023-07-04,13,0
2470,2023-04-02,Mobile,2023-12-01,78,0
2471,2023-01-14,Web,2023-06-12,56,50
2472,2023-08-17,Mobile,2023-10-28,15,0
2473,2023-03-27,Web,2023-10-05,148,0
2474,2023-05-13,Web,2023-09-25,1,0
2475,2023-07-02,Mobile,2024-02-12,46,0
2476,2023-03-03,Mobile,2023-12-13,17,20
2477,2023-08-07,Web,2024-05-14,17,0
2478,2023-09-03,Mobile,2024-01-25,5,0
2479,2023-08-18,Mobile,2023-10-15,21,0
2480,2023-03-20,Web,2023-03-25,2,0
2481,2023-05-29,Mobile,2023-10-08,28,0
2482,2023-05-18,Mobile,2023-05-23,8,0
2483,2023-11-10,Mobile,2024-05-05,38,0
2484,2023-03-06,Web,2023-12-01,28,10
2485,2023-01-13,Web,2023-11-09,41,10
2486,2023-08-01,Mobile,2024-04-17,41,0
2487,2023-08-30,Referral,2024-02-24,6,10
2488,2023-08-01,Mobile,2023-09-19,0,0
2489,2023-06-30,Web,2024-06-11,13,0
2490,2023-12-04,Mobile,2024-04-27,75,0
2491,2023-06-22,Referral,2023-07-23,25,0
2492,2023-06-09,Web,2024-02-01,39,0
2493,2023-06-13,Referral,2024-01-12,63,10
2494,2023-07-07,Referral,2023-08-30,70,0
2495,2023-07-10,Web,2023-09-13,22,0
2496,2023-11-04,Referral,2024-07-08,23,50
2497,2023-09-13,Web,2024-06-12,57,0
2498,2023-07-02,Referral,2023-11-23,49,0
2499,2023-04-27,Mobile,2023-10-05,36,0
2500,2023-10-09,Mobile,2024-01-06,27,0
2501,2023-07-15,Mobile,2023-10-11,28,0
2502,2023-02-03,Mobile,2023-11-10,13,0
2503,2023-02-21,Web,2023-03-28,55,0
2504,2023-04-22,Mobile,2023-05-04,28,0
2505,2023-09-09,Web,2024-06-19,7,0
2506,2023-03-23,Web,2023-10-16,8,50
2507,2023-08-20,Web,2023-09-26,59,0
2508,2023-08-15,Mobile,2024-06-12,29,50
2509,2023-08-21,Web,2024-01-15,15,20
2510,2023-08-09,Web,2024-07-28,6,0
2511,2023-02-11,Web,2023-03-24,28,20
2512,2023-01-21,Web,2023-06-21,6,0
2513,2023-02-11,Mobile,2023-10-01,19,20
2514,2023-04-23,Referral,2023-05-31,33,0
2515,2023-04-15,Web,2023-12-12,25,0
2516,2023-07-11,Referral,2024-02-12,76,0
2517,2023-01-17,Mobile,2023-11-26,1,0
2518,2023-04-30,Mobile,2023-09-21,9,0
2519,2023-05-09,Mobile,2023-11-19,1,0
2520,2023-05-10,Referral,2023-08-18,6,50
2521,2023-03-01,Web,2023-09-15,3,0
2522,2023-02-17,Mobile,2023-12-22,39,10
2523,2023-01-29,Mobile,2023-11-25,13,0
2524,2023-04-07,Mobile,2023-09-10,77,0
2525,2023-01-10,Referral,2023-08-25,0,10
2526,2023-08-30,Web,2024-03-17,31,0
2527,2023-11-10,Mobile,2024-02-10,105,0
2528,2023-08-20,Mobile,2024-06-18,5,10
2529,2023-10-04,Web,2023-10-25,17,0
2530,2023-10-11,Web,2024-05-13,36,0
2531,2023-07-22,Mobile,2024-03-14,30,50
2532,2023-09-04,Referral,2024-08-31,25,50
2533,2023-10-17,Mobile,2024-04-21,11,10
2534,2023-09-21,Referral,2024-03-05,39,10
2535,2023-08-02,Mobile,2023-10-15,31,0
2536,2023-07-19,Web,2023-09-21,5,0
2537,2023-03-20,Web,2023-09-19,99,50
2538,2023-12-09,Web,2024-02-28,24,0
2539,2023-12-10,Web,2024-01-18,22,0
2540,2023-06-22,Web,2023-07-12,56,0
2541,2023-03-10,Mobile,2024-01-02,30,20
2542,2023-03-28,Mobile,2023-09-19,2,0
2543,2023-04-11,Web,2023-05-17,21,0
2544,2023-01-08,Web,2023-10-02,45,0
2545,2023-11-29,Web,2024-07-05,36,10
2546,2023-07-19,Mobile,2023-09-07,105,10
2547,2023-03-28,Web,2023-10-07,0,0
2548,2023-02-12,Web,2023-11-17,9,0
2549,2023-04-19,Referral,2023-07-03,23,20
2550,2023-06-01,Referral,2024-03-27,28,50
2551,2023-01-17,Web,2023-04-19,9,0
2552,2023-05-13,Mobile,2024-04-15,52,20
2553,2023-05-28,Web,2024-02-17,5,50
2554,2023-10-04,Mobile,2024-04-07,0,0
2555,2023-08-20,Mobile,2024-07-31,91,0
2556,2023-11-10,Web,2023-12-06,14,50
2557,2023-08-16,Mobile,2023-11-02,94,0
2558,2023-05-19,Web,2023-08-21,9,0
2559,2023-07-30,Web,2024-07-03,1,10
2560,2023-01-28,Web,2023-07-17,44,0
2561,2023-02-20,Mobile,2023-10-16,54,0
2562,2023-09-18,Web,2024-01-29,20,10
2563,2023-09-18,Web,2024-08-21,2,0
2564,2023-12-16,Web,2024-10-07,31,0
2565,2023-12-18,Web,2024-03-26,6,0
2566,2023-01-08,Mobile,2023-02-09,56,0
2567,2023-11-16,Web,2024-11-08,9,20
2568,2023-05-18,Web,2023-06-26,56,50
2569,2023-02-07,Mobile,2023-09-30,16,0
2570,2023-04-21,Mobile,2024-03-08,27,0
2571,2023-08-08,Referral,2024-07-20,46,50
2572,2023-12-03,Mobile,2024-04-10,1,0
2573,2023-08-11,Web,2023-11-02,51,0
2574,2023-05-16,Mobile,2023-07-20,4,20
2575,2023-09-13,Mobile,2024-04-21,13,0
2576,2023-12-26,Web,2024-10-07,19,0
2577,2023-11-25,Referral,2024-05-10,67,50
2578,2023-02-18,Web,2023-04-20,0,50
2579,2023-10-19,Referral,2024-05-01,24,0
2580,2023-11-20,Referral,2024-04-04,30,20
2581,2023-03-19,Mobile,2023-05-04,11,0
2582,2023-04-15,Referral,2023-10-09,10,0
2583,2023-06-18,Mobile,2023-12-06,20,50
2584,2023-08-05,Web,2024-04-15,6,0
2585,2023-04-29,Mobile,2023-11-12,18,0
2586,2023-07-09,Web,2024-04-16,43,0
2587,2023-09-12,Web,2024-05-11,56,0
2588,2023-09-23,Mobile,2024-05-14,14,0
2589,2023-05-29,Web,2023-11-14,28,20
2590,2023-06-13,Web,2024-02-15,0,0
2591,2023-05-20,Mobile,2023-08-22,23,0
2592,2023-12-13,Referral,2024-06-13,110,0
2593,2023-09-15,Web,2023-11-16,11,0
2594,2023-09-26,Web,2024-06-19,27,0
2595,2023-06-30,Web,2023-11-17,43,0
2596,2023-06-09,Mobile,2024-02-06,28,0
2597,2023-12-17,Web,2024-10-23,16,0
2598,2023-10-15,Mobile,2024-06-18,4,20
2599,2023-10-15,Web,2024-03-18,18,0
2600,2023-08-14,Web,2024-07-29,10,0
2601,2023-01-11,Referral,2023-09-19,35,0
2602,2023-01-10,Web,2023-08-21,17,0
2603,2023-09-28,Mobile,2023-10-11,56,0
2604,2023-09-30,Web,2024-07-24,6,0
2605,2023-07-02,Mobile,2023-07-19,16,0
2606,2023-06-02,Mobile,2024-02-24,24,0
2607,2023-11-11,Web,2024-06-27,4,0
2608,2023-11-30,Web,2024-07-22,26,0
2609,2023-05-04,Web,2023-11-02,10,0
2610,2023-04-24,Mobile,2023-12-31,7,20
2611,2023-10-05,Mobile,2023-12-15,4,50
2612,2023-08-01,Mobile,2024-05-28,12,10
2613,2023-06-21,Mobile,2023-11-29,79,0
2614,2023-10-15,Web,2024-04-01,0,0
2615,2023-06-23,Web,2023-12-28,57,0
2616,2023-04-23,Web,2023-11-21,15,0
2617,2023-05-02,Web,2023-05-22,24,0
2618,2023-02-01,Web,2023-12-02,21,0
2619,2023-08-10,Mobile,2024-06-15,78,0
2620,2023-04-29,Mobile,2023-12-30,44,0
2621,2023-02-08,Referral,2023-09-30,125,0
2622,2023-09-25,Web,2023-10-17,47,0
2623,2023-08-21,Mobile,2024-01-19,10,0
2624,2023-01-18,Referral,2023-09-23,98,0
2625,2023-05-29,Mobile,2023-07-23,123,0
2626,2023-05-29,Web,2024-02-16,3,0
2627,2023-05-06,Web,2024-01-03,69,0
2628,2023-10-29,Web,2024-07-05,32,0
2629,2023-12-26,Web,2024-12-09,76,0
2630,2023-08-26,Mobile,2024-07-05,74,0
2631,2023-05-15,Web,2023-07-07,66,10
2632,2023-05-31,Web,2024-03-14,64,50
2633,2023-08-24,Mobile,2023-10-05,3,50
2634,2023-08-12,Mobile,2024-05-26,4,0
2635,2023-07-22,Mobile,2023-08-27,3,0
2636,2023-09-13,Mobile,2024-05-17,2,0
2637,2023-03-27,Web,2023-05-11,13,50
2638,2023-05-30,Web,2024-03-21,34,10
2639,2023-08-23,Web,2023-12-08,13,20
2640,2023-12-11,Mobile,2024-10-02,38,0
2641,2023-01-22,Referral,2023-05-13,51,0
2642,2023-12-14,Web,2024-08-20,32,0
2643,2023-10-12,Mobile,2024-01-11,18,50
2644,2023-09-26,Web,2023-12-05,10,0
2645,2023-09-15,Mobile,2024-02-04,3,0
2646,2023-01-29,Web,2023-12-25,20,0
2647,2023-08-01,Web,2024-02-21,38,20
2648,2023-10-10,Referral,2024-09-13,23,0
2649,2023-02-19,Mobile,2023-05-27,38,20
2650,2023-04-05,Mobile,2024-03-22,12,0
2651,2023-03-29,Web,2024-01-05,2,0
2652,2023-02-13,Web,2023-03-09,44,0
2653,2023-10-05,Web,2024-07-24,7,20
2654,2023-06-20,Referral,2023-09-22,28,10
2655,2023-07-08,Referral,2023-08-31,48,0
2656,2023-12-19,Mobile,2024-01-02,4,0
2657,2023-07-03,Web,2023-09-24,27,0
2658,2023-01-03,Referral,2023-02-13,35,0
2659,2023-07-10,Mobile,2023-09-11,41,0
2660,2023-04-28,Mobile,2023-07-29,4,0
2661,2023-01-19,Web,2023-05-07,52,0
2662,2023-01-23,Mobile,2023-12-12,2,0
2663,2023-01-30,Mobile,2023-11-07,21,10
2664,2023-10-22,Referral,2024-02-07,17,50
2665,2023-04-18,Mobile,2024-01-01,7,0
2666,2023-10-08,Web,2024-05-29,10,0
2667,2023-05-08,Mobile,2024-04-11,5,20
2668,2023-08-17,Referral,2023-09-27,16,0
2669,2023-04-21,Web,2024-02-20,1,0
2670,2023-05-16,Web,2023-10-09,65,10
2671,2023-12-28,Web,2024-02-13,5,20
2672,2023-07-05,Mobile,2023-11-02,65,10
2673,2023-05-24,Web,2024-05-03,59,0
2674,2023-03-13,Mobile,2023-06-09,18,0
2675,2023-05-09,Web,2024-01-27,20,0
2676,2023-12-30,Referral,2024-12-28,10,0
2677,2023-09-18,Web,2023-12-18,173,0
2678,2023-01-03,Web,2023-12-16,33,0
2679,2023-04-14,Mobile,2024-03-30,90,0
2680,2023-08-12,Mobile,2024-06-02,16,0
2681,2023-11-16,Web,2024-02-24,64,20
2682,2023-12-28,Web,2024-09-12,17,0
2683,2023-12-20,Web,2024-11-30,60,0
2684,2023-01-10,Mobile,2023-05-30,4,0
2685,2023-10-29,Mobile,2024-07-07,30,0
2686,2023-08-19,Mobile,2023-11-23,34,0
2687,2023-08-07,Mobile,2024-04-14,32,20
2688,2023-03-07,Mobile,2023-11-24,17,0
2689,2023-04-22,Web,2023-10-30,34,0
2690,2023-01-13,Referral,2023-05-21,8,0
2691,2023-03-27,Referral,2023-12-16,27,0
2692,2023-08-22,Web,2024-02-11,24,0
2693,2023-03-31,Web,2023-07-24,11,10
2694,2023-11-10,Web,2024-08-30,45,20
2695,2023-02-23,Web,2023-05-25,2,10
2696,2023-01-12,Mobile,2023-01-29,5,0
2697,2023-07-28,Mobile,2024-04-20,19,10
2698,2023-01-14,Mobile,2023-11-02,66,0
2699,2023-05-01,Mobile,2023-05-28,25,10
2700,2023-01-20,Mobile,2023-08-12,55,0
2701,2023-03-16,Mobile,2023-11-17,21,10
2702,2023-08-31,Web,2024-04-30,46,0
2703,2023-08-11,Web,2024-06-13,11,20
2704,2023-03-11,Mobile,2023-08-27,50,0
2705,2023-11-08,Web,2024-06-25,15,0
2706,2023-07-30,Web,2024-01-26,24,0
2707,2023-04-11,Referral,2023-05-14,5,0
2708,2023-07-05,Mobile,2023-12-21,75,0
2709,2023-05-12,Web,2023-06-08,36,0
2710,2023-04-21,Mobile,2024-02-13,58,0
2711,2023-05-12,Mobile,2023-06-29,6,0
2712,2023-01-20,Web,2023-10-12,2,0
2713,2023-01-24,Web,2023-07-27,12,0
2714,2023-08-15,Referral,2024-06-10,21,0
2715,2023-06-03,Web,2023-10-24,48,0
2716,2023-10-20,Web,2024-09-22,15,0
2717,2023-08-18,Mobile,2024-04-26,9,50
2718,2023-11-06,Mobile,2024-07-08,13,50
2719,2023-12-25,Web,2024-04-13,36,20
2720,2023-07-21,Web,2024-01-14,12,0
2721,2023-02-07,Web,2023-04-01,116,10
2722,2023-09-17,Referral,2024-01-22,5,0
2723,2023-07-07,Web,2023-08-15,41,0
2724,2023-02-26,Mobile,2023-06-16,26,20
2725,2023-01-20,Referral,2023-12-18,7,50
2726,2023-09-30,Web,2024-04-17,42,10
2727,2023-04-29,Referral,2023-08-20,17,0
2728,2023-03-12,Referral,2023-07-19,34,0
2729,2023-01-04,Referral,2023-12-01,32,0
2730,2023-08-09,Web,2024-06-03,3,0
2731,2023-01-14,Mobile,2023-12-31,54,10
2732,2023-01-03,Mobile,2023-02-13,34,0
2733,2023-08-04,Referral,2024-02-12,45,0
2734,2023-08-17,Web,2024-07-23,17,0
2735,2023-12-02,Mobile,2023-12-29,6,0
2736,2023-07-05,Web,2024-03-26,11,50
2737,2023-02-24,Web,2023-09-10,69,0
2738,2023-09-11,Mobile,2024-02-14,83,0
2739,2023-01-24,Mobile,2023-02-15,19,0
2740,2023-06-11,Mobile,2023-07-12,10,0
2741,2023-06-07,Mobile,2023-07-05,39,20
2742,2023-03-23,Referral,2023-04-25,43,0
2743,2023-06-08,Web,2023-10-29,50,0
2744,2023-07-07,Mobile,2023-12-04,0,0
2745,2023-03-01,Web,2023-07-06,0,20
2746,2023-11-01,Web,2024-03-12,13,0
2747,2023-11-15,Mobile,2024-03-15,4,10
2748,2023-07-30,Referral,2023-12-13,49,0
2749,2023-06-01,Mobile,2024-03-20,22,10
2750,2023-04-19,Mobile,2023-11-15,52,0
2751,2023-03-17,Web,2023-11-12,5,0
2752,2023-01-30,Web,2023-03-17,29,0
2753,2023-11-10,Mobile,2024-04-22,26,0
2754,2023-04-27,Web,2024-01-08,12,0
2755,2023-12-22,Web,2024-06-22,21,0
2756,2023-07-11,Mobile,2023-11-17,26,0
2757,2023-01-19,Web,2023-10-10,66,0
2758,2023-06-22,Web,2024-03-28,1,0
2759,2023-08-16,Mobile,2024-03-20,52,10
2760,2023-12-16,Mobile,2024-11-08,117,0
2761,2023-07-02,Referral,2024-01-12,39,20
2762,2023-04-23,Mobile,2023-06-24,40,0
2763,2023-07-02,Mobile,2024-01-25,7,0
2764,2023-05-26,Referral,2023-08-18,22,0
2765,2023-11-15,Mobile,2024-07-04,36,0
2766,2023-04-26,Web,2023-08-03,27,0
2767,2023-04-23,Web,2023-05-01,14,10
2768,2023-09-08,Mobile,2024-02-24,84,0
2769,2023-09-08,Mobile,2024-07-08,21,20
2770,2023-10-30,Mobile,2023-12-15,105,0
2771,2023-11-09,Mobile,2024-08-24,24,0
2772,2023-04-28,Mobile,2023-12-17,47,20
2773,2023-10-28,Referral,2024-07-01,40,20
2774,2023-06-10,Mobile,2024-01-12,32,0
2775,2023-07-17,Web,2024-05-16,0,0
2776,2023-09-17,Referral,2023-11-15,2,0
2777,2023-05-28,Web,2024-05-02,26,0
2778,2023-08-28,Mobile,2024-02-21,72,0
2779,2023-02-16,Referral,2023-11-24,27,50
2780,2023-07-17,Mobile,2024-06-19,8,0
2781,2023-02-16,Mobile,2023-10-07,11,0
2782,2023-03-19,Mobile,2023-04-22,29,0
2783,2023-05-04,Web,2023-05-31,27,0
2784,2023-03-16,Web,2023-03-25,93,20
2785,2023-12-25,Mobile,2024-03-01,22,0
2786,2023-05-17,Mobile,2023-12-28,13,0
2787,2023-03-31,Mobile,2024-02-13,22,0
2788,2023-11-21,Web,2024-02-15,46,0
2789,2023-03-02,Mobile,2023-11-03,23,0
2790,2023-05-18,Mobile,2024-01-30,11,50
2791,2023-02-19,Mobile,2023-04-16,12,0
2792,2023-09-16,Mobile,2024-08-06,42,20
2793,2023-04-17,Mobile,2023-05-30,2,0
2794,2023-04-23,Mobile,2024-01-11,9,50
2795,2023-12-16,Mobile,2024-11-11,4,0
2796,2023-09-11,Referral,2024-06-12,86,0
2797,2023-04-28,Web,2023-07-13,2,0
2798,2023-07-17,Referral,2023-09-29,42,0
2799,2023-12-03,Web,2024-07-14,29,0
2800,2023-12-31,Web,2024-01-08,30,10
2801,2023-02-20,Referral,2024-02-09,43,0
2802,2023-09-02,Web,2024-06-22,15,0
2803,2023-02-04,Mobile,2023-11-27,15,0
2804,2023-10-29,Referral,2024-10-22,10,0
2805,2023-03-10,Referral,2023-10-31,27,50
2806,2023-12-15,Referral,2024-03-08,79,0
2807,2023-11-16,Web,2024-01-25,77,0
2808,2023-02-18,Mobile,2023-07-08,36,0
2809,2023-03-15,Web,2023-09-26,70,0
2810,2023-07-11,Mobile,2024-06-26,99,0
2811,2023-09-18,Referral,2024-08-23,47,0
2812,2023-12-22,Web,2024-02-23,15,10
2813,2023-03-11,Mobile,2023-12-06,19,20
2814,2023-03-31,Mobile,2023-04-11,80,20
2815,2023-09-17,Mobile,2024-04-10,33,50
2816,2023-05-06,Referral,2024-04-06,51,0
2817,2023-08-19,Web,2024-04-16,3,0
2818,2023-10-22,Mobile,2024-07-20,6,0
2819,2023-05-09,Referral,2023-07-31,12,0
2820,2023-10-07,Mobile,2023-11-26,6,0
